R:\TRICKSFILES\S1-Vocab Learning\Data\S1-0122.emrg2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,CEEXans,CEEXcorrect,CEEXfontcolor,ChineseInstru,Clock.Information,Display.RefreshRate,ECEXans,ECEXcorrect,ECEXfontcolor,Group,PIEXans,PIEXcorrect,PIEXfontcolor,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Chinese[Block],Counterbalance,Counterbalance.Cycle,Counterbalance.Sample,English[Block],InitialStudy,InitialStudy.Cycle,InitialStudy.Sample,Procedure[Block],Running[Block],StudySlide.RESP,Trial,Procedure[Trial],RandomizationL1,RandomizationL1.Cycle,RandomizationL1.Sample,RandomizationL2,RandomizationL2.Cycle,RandomizationL2.Sample,RandomizationL3,RandomizationL3.Cycle,RandomizationL3.Sample,RandomizationL4,RandomizationL4.Cycle,RandomizationL4.Sample,Running[Trial],SubTrial,CE1,CE1.Cycle,CE1.Sample,CE2,CE2.Cycle,CE2.Sample,CE3,CE3.Cycle,CE3.Sample,CE4,CE4.Cycle,CE4.Sample,CEAns,CEcorrect,CECorrectAns,CEEnd,CEFeedback.RT,CEfontcolor,CEStart,Chinese[SubTrial],EC1,EC1.Cycle,EC1.Sample,EC2,EC2.Cycle,EC2.Sample,EC3,EC3.Cycle,EC3.Sample,EC4,EC4.Cycle,EC4.Sample,ECAns,ECcorrect,ECCorrectAns,ECEnd,ECfeedback.RT,ECfontcolor,ECStart,English[SubTrial],PI1,PI1.Cycle,PI1.Sample,PI2,PI2.Cycle,PI2.Sample,PI3,PI3.Cycle,PI3.Sample,PI4,PI4.Cycle,PI4.Sample,PIAns,PIcorrect,PICorrectAns,Picture,PIEnd,PIFeedback.RT,PIfontcolor,PIStart,Procedure[SubTrial],RE1,RE1.Cycle,RE1.Sample,RE2,RE2.Cycle,RE2.Sample,RE3,RE3.Cycle,RE3.Sample,RE4,RE4.Cycle,RE4.Sample,REChinese,REEnglish,RESlide.RT,Running[SubTrial]
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,1,,,,,,,,,,,,,,,,,,,,狂暴,,,,,,,,,,,,,,,,,,,,Rabid,,,,11,1,1,,,,,,,wabble,Incorrect,Rabid,23.jpg,721644,965,red,699537,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,2,,,,,,,,,,,,,,,,,,,,尖叫,,,,,,,,,,,,,,,,,,,,Squall,,,,2,1,2,,,,,,,scream,Incorrect,Squall,14.jpg,736652,797,red,722919,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,3,,,,,,,,,,,,,,,,,,,,责骂,,,,,,,,,,,,,,,,,,,,Fulminate,,,,4,1,3,,,,,,,blame,Incorrect,Fulminate,16.jpg,744452,949,red,737752,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,4,,,,,,,,,,,,,,,,,,,,徽章,,,,,,,,,,,,,,,,,,,,Blazon,,,,3,1,4,,,,,,,what,Incorrect,Blazon,15.jpg,750043,870,red,745718,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,5,,,,,,,,,,,,,,,,,,,,急救,,,,,,,,,,,,,,,,,,,,Paroxysm,,,,9,1,5,,,,,,,icu,Incorrect,Paroxysm,21.jpg,756452,1629,red,751218,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,6,,,,,,,,,,,,,,,,,,,,改变宗教,,,,,,,,,,,,,,,,,,,,Proselytize,,,,5,1,6,,,,,,,prose,Incorrect,Proselytize,17.jpg,766803,1752,red,758385,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,7,,,,,,,,,,,,,,,,,,,,笨蛋,,,,,,,,,,,,,,,,,,,,Dullard,,,,12,1,7,,,,,,,dullard,Correct,Dullard,24.jpg,774108,556,green,768867,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,8,,,,,,,,,,,,,,,,,,,,预言,,,,,,,,,,,,,,,,,,,,Augur,,,,8,1,8,,,,,,,fortunetelling,Incorrect,Augur,20.jpg,781780,802,red,774967,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,9,,,,,,,,,,,,,,,,,,,,阴森,,,,,,,,,,,,,,,,,,,,Sepulchral,,,,7,1,9,,,,,,,s,Incorrect,Sepulchral,19.jpg,805771,1411,red,782884,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,10,,,,,,,,,,,,,,,,,,,,宁静,,,,,,,,,,,,,,,,,,,,Halcyon,,,,10,1,10,,,,,,,peave,Incorrect,Halcyon,22.jpg,810835,2024,red,807482,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,11,,,,,,,,,,,,,,,,,,,,狂欢,,,,,,,,,,,,,,,,,,,,Revel,,,,6,1,11,,,,,,,rebel,Incorrect,Revel,18.jpg,829020,1122,red,813199,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,2,PIL3,,,,,,,4,1,2,,,,RandomizationL3,12,,,,,,,,,,,,,,,,,,,,牢骚,,,,,,,,,,,,,,,,,,,,Gripe,,,,1,1,12,,,,,,,complain,Incorrect,Gripe,13.jpg,838283,927,red,830448,PIProc,,,,,,,,,,,,,,,,PI2
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,1,,,,,,,,,,,,,,,,,,,,鲁莽,,,,,,,,,,,,,,,,,,,,Headlong,,,,,,,,,,,,,,,,,,,,,REProc,2,1,1,,,,,,,,,,鲁莽,Headlong,7129,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,2,,,,,,,,,,,,,,,,,,,,狂饮,,,,,,,,,,,,,,,,,,,,Guzzle,,,,,,,,,,,,,,,,,,,,,REProc,11,1,2,,,,,,,,,,狂饮,Guzzle,10104,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,3,,,,,,,,,,,,,,,,,,,,粗鲁,,,,,,,,,,,,,,,,,,,,Gauche,,,,,,,,,,,,,,,,,,,,,REProc,7,1,3,,,,,,,,,,粗鲁,Gauche,13896,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,4,,,,,,,,,,,,,,,,,,,,篡改,,,,,,,,,,,,,,,,,,,,Garble,,,,,,,,,,,,,,,,,,,,,REProc,9,1,4,,,,,,,,,,篡改,Garble,15537,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,5,,,,,,,,,,,,,,,,,,,,不适,,,,,,,,,,,,,,,,,,,,Malaise,,,,,,,,,,,,,,,,,,,,,REProc,12,1,5,,,,,,,,,,不适,Malaise,10409,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,6,,,,,,,,,,,,,,,,,,,,补偿,,,,,,,,,,,,,,,,,,,,Requite,,,,,,,,,,,,,,,,,,,,,REProc,3,1,6,,,,,,,,,,补偿,Requite,1493,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,7,,,,,,,,,,,,,,,,,,,,质问,,,,,,,,,,,,,,,,,,,,Heckle,,,,,,,,,,,,,,,,,,,,,REProc,10,1,7,,,,,,,,,,质问,Heckle,5062,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,8,,,,,,,,,,,,,,,,,,,,玩水,,,,,,,,,,,,,,,,,,,,Dabble,,,,,,,,,,,,,,,,,,,,,REProc,8,1,8,,,,,,,,,,玩水,Dabble,1104,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,9,,,,,,,,,,,,,,,,,,,,闲聊,,,,,,,,,,,,,,,,,,,,Jabber,,,,,,,,,,,,,,,,,,,,,REProc,4,1,9,,,,,,,,,,闲聊,Jabber,1280,RE1
S1-VOCAB (4 trials),127,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">52226731006471</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:47:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,高兴,Wrong,red,1,happy,Correct,green,-70537662,1/22/20,12:47:17,8:47:17 PM,49,,3,2,1,,,,,L3,Counterbalance,,3,REL3,,,,,,,3,1,3,,,,RandomizationL3,10,,,,,,,,,,,,,,,,,,,,附属物,,,,,,,,,,,,,,,,,,,,Appurtenance,,,,,,,,,,,,,,,,,,,,,REProc,5,1,10,,,,,,,,,,附属物,Appurtenance,13665,RE1
